ZIP,note
94706,"in decline, crown dieback, root wounds from repaving"
94705,"in decline, crown dieback, root wounds, dead cambium"
94702,"in decline, crown dieback, roots cut from repaving, crowded, uneven weight"
94703,"in decline, crown dieback, roots cut from repaving, uneven weight"
94702,"in decline, crown dieback, slight lean towards property"
94707,"in decline, crown dieback, slight lean, deadwood, trunk wound"
94703,"in decline, crown dieback, slight lean, recently pruned"
94702,"in decline, crown dieback, sooty mold, next to utility"
94708,"in decline, crown dieback, sooty mold, suckers, watersprouts"
94703,"in decline, crown dieback, suckers"
94702,"in decline, crown dieback, suckers deadwood, next to utility, trunk gall"
94702,"in decline, crown dieback, suckers, deadwood"
94702,"in decline, crown dieback, suckers, deadwood, on sewer line, root crown wounds"
94702,"in decline, crown dieback, suckers, deadwood, root crown wound"
94702,"in decline, crown dieback, suckers, deadwood, root wounds from repaving"
94702,"in decline, crown dieback, suckers, decaying root wounds, scaffolds removed"
94703,"in decline, crown dieback, suckers, trunk conchs, next to utility,"
94702,"in decline, crown dieback, suckers, trunk gall, next to sewer cleanout, broken curb"
94705,"in decline, crown dieback, suckers, uneven weight"
94703,"in decline, crown dieback, suckers, uneven weight"
94703,"in decline, crown dieback, suckers, uneven weight, recently pruned, roots cut from repaving"
94703,"in decline, crown dieback, suckers, uneven weight, slight lean towards property, crown clean"
94702,"in decline, crown dieback, trunk burls, slight lean towards property, breaking curb, sapsucker damage, bad prunning cuts, decaying prunning cuts"
94709,"in decline, crown dieback, trunk burls, suckers, deadwood"
94702,"in decline, crown dieback, trunk burls, uneven weight, sidewalk clearance, broken branch stubs"
94703,"in decline, crown dieback, trunk decay, scaffolds removed, crowded"
94702,"in decline, crown dieback, trunk galls, crowded, suckers, watersprouts"
94703,"in decline, crown dieback, trunk scar, headed back,mstub, suckers"
94703,"in decline, crown dieback, uneven weight"
94703,"in decline, crown dieback, uneven weight, pruning paint"
94707,"in decline, crown dieback, uneven weight, suckers"
94703,"in decline, crown dieback, uneven weight, suckers, crossed branches"
94709,"in decline, crown dieback, uneven weight, suckers, deadwood, branch wounds, hit by vehicles"
94705,"in decline, crown gall, crown dieback, suckers, roots cut from repaving, next to utility"
94703,"in decline, crown gall, suckers, crown dieback, uneven weight, root wounds"
94703,"in decline, dead cambium, crown dieback, bricks embeded in root crown, included bark"
94703,"in decline, dead cambium, crown dieback, deadwood, lean towards road, next to sewer cleanouts, trunk wounds, hit by vehicles"
94703,"in decline, dead cambium, uncorrected lean"
94707,"in decline, dead trunk cambium & sapwood, lean, suckers, crown dieback"
94707,"in decline, deadwood"
94703,"in decline, deadwood, crown dieback, next to sewer cleanout, slight lean towards road"
94702,"in decline, deadwood, crown dieback, uneven weight, root wounds from repaving"
94707,"in decline, deadwood, dead cambium"
94703,"in decline, deadwood, included bark"
94707,"in decline, deadwood, large limbs removed, utility box in roots"
94708,"in decline, deadwood, moss, bad pruning cuts, included bark, leaf spot"
94704,"in decline, deadwood, next to utilities, suckers"
94707,"in decline, deadwood, suckers, included bark"
94703,"in decline, deadwood, suckers, watersprouts, included bark"
94702,"in decline, exstensive sapsucker damage, crown dieback, deadwood, branch cavities, next to utilities, root crown cavity"
94702,"in decline, exstensive trunk decay, conks, crown dieback, lean"
94709,"in decline, ivy growing up trunk, crown dieback, lean"
94703,"in decline, large branch failure, deadwood, crown dieback, bowed trunk, suckers, uneven weight"
94703,"in decline, large branch failure, uneven weight"
94707,"in decline, large deadwood over sidewalk, dead cambium"
94703,"in decline, large deadwood, bark sloughing off, root wounds, large branch failure, crown dieback"
94703,"in decline, large decaying root wounds, crown dieback, suckers, next to utility, uneven weight"
94703,"in decline, large decaying trunk cavity, next to utility, dead cambium"
94703,"in decline, large decaying trunk wound, crown dieback, branch wounds, hit by vehicles, crown clean"
94703,"in decline, large limbs removed, slight lean towards property, suckers"
94707,"in decline, large root cut"
94706,"in decline, large root wounds, crown dieback, bad prunning cuts, exstensive trunk decay up into scaffolds"
94703,"in decline, large trunk burls, large trunk cavity, crown dieback, large branch failure"
94704,"in decline, large trunk cavity, crown dieback, deadwood, crowded"
94703,"in decline, large trunk cavity, dead cambium & sapwood, next to utilities, uncorrected lean, deadwood"
94702,"in decline, large trunk gall, next to water line, crown dieback, suckers, uneven weight, recently pruned"
94707,"in decline, large trunk wound,"
94703,"in decline, large trunk wounds"
94703,"in decline, large trunk wounds, verticillium, lean towards road"
94703,"in decline, leader snapped off, crown dieback, trunk burls"
94705,"in decline, lean towards property, suckers, deadwood, branch wounds,"
94703,"in decline, lean towards road, uneven weight, decaying trunk wounds, hit by vehicles"
94703,"in decline, lean, root wounds, dead trunk cambium, included bark, crown dieback"
94707,"in decline, leaning toward road"
94703,"in decline, massive trunk cavity, large trunk burls, decaying prunning cuts, branch wounds, hit by vehicles"
94707,"in decline, new home & sidewalk, crown dieback"
94709,"in decline, next to light pole, frequent heavy foot traffic, circling roots"
94703,"in decline, next to power pole, headed back, uneven weight, crown dieback, roots cut from repaving, trunk wound, light clearance"
94703,"in decline, next to power pole, slight lean towards road, uneven weight, recently pruned, suckers, crossed branches"
94703,"in decline, next to sewer cleanout, kinked trunk, root wounds from repaving"
94703,"in decline, next to sign, crown dieback, deadwood, chlorotic, verticillium"
94703,"in decline, next to sign, topped, suckers, chlorotic, leaf spot"
94703,"in decline, next to utilities, trunk galls, crown dieback, uneven weight"
94705,"in decline, next to utility"
94707,"in decline, next to utility, crown dieback"
94702,"in decline, next to utility, crown dieback, uneven weight, crown clean"
94705,"in decline, next to utility, deadwood, hangers, crown dieback"
94706,"in decline, next to utility, trunk burls, decaying prunning cuts, suckers"
94702,"in decline, next to utility, trunk gall, root wounds, crowded, suckers"
94703,"in decline, next to utility, uneven weight, scaffold recently removed, suckers, crossed branches"
94708,"in decline, open wounds on trunk & branchee"
94704,"in decline, possible verticillium, root crown wounds, crown dieback"
94703,"in decline, recently pruned, crown dieback, large trunk scar"
94703,"in decline, recently pruned, uneven weight, suckers, roots cut from repaving"
94702,"in decline, root wounds, crown dieback, suckers, deadwood, building clearance"
94704,"in decline, root wounds, root decay, trunk cavity, branch wounds, hit by trucks, deadwood over sidewalk"
94709,"in decline, roots cut for repaving, crown dieback, suckers"
94702,"in decline, roots cut from repaving, between utility & hydrant, crown dieback, uneven weight, sooty mold"
94702,"in decline, roots cut from repaving, crown dieback, crowded, chlorotic, leaf spot"
94703,"in decline, roots cut from repaving, crown dieback, deadwood, large branch failure"
94703,"in decline, roots cut from repaving, crown dieback, next to utility, uneven weight"
94702,"in decline, roots cut from repaving, crown dieback, sooty mold, uneven weight, deadwood"
94703,"in decline, roots cut from repaving, dead trunk & branch cambium, crown dieback, uneven weight"
94702,"in decline, roots cut, crown dieback, between utility & power pole, large decaying branch w/included bark, branch conk"
94703,"in decline, scaffold recently removed, suckers, crown dieback, uneven weight"
94703,"in decline, scaffolds removed, crown dieback, recently pruned, uneven weight, roots cut from repaving, next to water line"
94708,"in decline, severe lean, deadwood"
94703,"in decline, slight lean towards property, crown dieback, suckers, branch failure, cracked trunk"
94702,"in decline, slight lean towards property, eye-hook in trunk, next to utility, crown dieback, uneven weight, included bark, crowded"
94707,"in decline, slight lean towards property, scaffolds removed, suckers, curb missing, decaying pruning cuts, next to utility, large decaying root wounds"
94709,"in decline, slight lean towards road, deadwood, between utilities"
94707,"in decline, slight lean, large deadwood removed crown dieback, suckers, exstensive trunk decay, fungal fruiting bodies all over trunk, next to utility"
94708,"in decline, small hanger over road"
94707,"in decline, sooty mold, crowded, crown dieback, suckers"
94702,"in decline, sparce crown"
94703,"in decline, sparse remaining foliage"
94707,"in decline, stems cracking, crown dieback"
94709,"in decline, stub, bad prunning cut, crown dieback, uneven weight, sign clearance"
94703,"in decline, suckers, crown dieback"
94707,"in decline, suckers, deadwood"
94707,"in decline, suckers, deadwood, crown dieback, bad pruning cut"
94702,"in decline, suckers, deadwood, crown dieback, next to utility, slight lean towards property, conchs"
94705,"in decline, suckers, deadwood, growing over curb & sidewalk,"
94705,"in decline, suckers, deadwood, next to utility"
94709,"in decline, suckers, deadwood, sloughing bark, topped, headed back, trunk wounds, trunk burls, conch at primary branch union"
94707,"in decline, suckers, deadwood, trunk gall, root wounds"
94703,"in decline, suckers, recently pruned, pruning cut cavity"
94705,"in decline, suckers, roots cut, deadwood"
94707,"in decline, suckers, topped, crowded"
94702,"in decline, topped, crown dieback, chlorotic"
94709,"in decline, topped, headed back, suckers"
94703,"in decline, topped, headed back, suckers, ivy growing up trunk"
94709,"in decline, topped, next to utility, crown dieback, suckers, deadwood, headed back"
94703,"in decline, topped, next to utility, witch's broom"
94703,"in decline, topped, suckers, crown dieback"
